"","lacgene","corgene","cor","pvalue"
"49","P2RX7","COL3A1.1",0.515632951843225,8.48117374037006e-32
"50","P2RX7","HTRA4",0.591394369378746,1.32035435108517e-43
"51","P2RX7","OLR1",0.58044568041132,1.04952548047754e-41
"52","P2RX7","CCR8",0.612742512796695,1.58167214055212e-47
"53","P2RX7","BGN",0.501825920096606,5.96764918661393e-30
"54","P2RX7","THBS2",0.54771861775913,1.96651966587545e-36
"55","P2RX7","PLN",0.52009344243413,2.05771734441153e-32
"56","P2RX7","CCDC69",0.554045822353508,2.08677851912552e-37
"57","P2RX7","SUCNR1",0.536235272333156,1.02274837304826e-34
"58","P2RX7","FCGR3A",0.643937992868362,7.93405947317132e-54
"59","GSDMD","CLSPN",0.50519828771244,2.14950135971144e-30
"60","GSDMD","PCK2",0.502468668858653,4.91657102157177e-30
"61","GSDMD","RECQL4",0.620288516994782,5.49763434702902e-49
"62","GSDMD","LRFN4",0.547923985398193,1.8297936116698e-36
"63","GSDMD","IQGAP3",0.535633796468172,1.25270105946282e-34
"64","GSDMD","KIF18B",0.509982662594772,4.95060062157907e-31
"65","FCER2","LTF",0.58669961672379,8.79797459709326e-43
"66","FCER2","TNFRSF17",0.53832520766916,5.03898864880578e-35
"67","FCER2","ADCYAP1R1",0.535115594429392,1.49138534719327e-34
"68","FCER2","COL19A1",0.654277952302246,4.42395531465855e-56
"69","FCER2","GNAO1",0.509958311855651,4.98802991859151e-31
"70","FCER2","CD79A",0.711868311852659,1.88963532497077e-70
"71","FCER2","SORCS1",0.632308550803529,2.14974578017908e-51
"72","FCER2","PLP1",0.507910374250186,9.37774855010152e-31
"73","FCER2","SPINK2",0.531496251985207,4.99999152106305e-34
"74","FCER2","HDC",0.570817219675084,4.30328427493305e-40
"75","FCER2","GPM6A",0.503964284336545,3.12738924284676e-30
"76","FCER2","GFRA1",0.55662505691589,8.24772905116941e-38
"77","FCER2","C16orf89",0.597188429984243,1.2171403686413e-44
"78","FCER2","ABI3BP",0.603441663825089,8.79128815785636e-46
"79","FCER2","CADM3",0.640646707127617,3.96929241184533e-53
"80","FCER2","NPPC",0.543663257154452,8.07781316524456e-36
"81","FCER2","TMEM100",0.512343700061837,2.37811781609423e-31
"82","FCER2","SCARA5",0.60710282653467,1.83676953699129e-46
"83","FCER2","PNOC",0.69875715632323,7.06976863500698e-67
"84","FCER2","FAM107A",0.59196516969799,1.04621796898841e-43
"85","FCER2","GFRA2",0.555808048826359,1.10768392987535e-37
"86","FCER2","P2RY14",0.52968153734817,9.12039579240139e-34
"87","FCER2","GNG7",0.556068550413748,1.00836030931229e-37
"88","FCER2","NRXN1",0.529375909935243,1.00884097146061e-33
"89","FCER2","FOXI2",0.584572426937023,2.05681923005229e-42
"90","FCER2","P2RX2",0.631443971732998,3.22939936129043e-51
"91","FCER2","ADH1B",0.563848589756897,5.8660200212899e-39
"92","FCER2","CCDC69",0.573906706989189,1.32463884591983e-40
"93","FCER2","XKR4",0.586875073624398,8.20049709257001e-43
"94","FCER2","IGLL5",0.508986412199889,6.73402057400185e-31
"95","NOD1","NNAT",0.55019472673661,8.22082787470167e-37
"96","NOD1","FAP",0.511344473468305,3.24563002185173e-31
"97","NOD1","KLF8",0.505946942831041,1.71087454200744e-30
"98","NOD1","ALOX12",0.537736105411622,6.15483968867816e-35
"99","NOD1","FLRT1",0.522719510665311,8.85096065854412e-33
"100","NOD1","COL3A1",0.523762812890359,6.3173842327548e-33
"101","NOD1","COL3A1.1",0.523762812890359,6.3173842327548e-33
"102","NOD1","SMTN",0.577704466086713,3.05919516315699e-41
"103","NOD1","THBS2",0.533244940672841,2.79205477140731e-34
"104","NFKB1","LAMC2",0.520921354083416,1.57840352942534e-32
"105","CD36","HSPB6",0.548802306882262,1.34372212175879e-36
"106","CD36","PDK4",0.581282368164011,7.55620532465313e-42
"107","CD36","ATP1A2",0.523998581245947,5.85289899688028e-33
"108","CD36","FHL1",0.612400811008906,1.83760069842421e-47
"109","CD36","METTL24",0.550119719328434,8.44182342396402e-37
"110","CD36","PDZD4",0.535178584561694,1.46012483311392e-34
"111","CD36","PYGM",0.53164313156641,4.76180571207208e-34
"112","CD36","LIMS2",0.502099740484135,5.49515339930224e-30
"113","CD36","ADCYAP1R1",0.563449177627268,6.80076543412857e-39
"114","CD36","GNAO1",0.544580654914894,5.87784047861234e-36
"115","CD36","CMA1",0.518797397463211,3.1120005392902e-32
"116","CD36","CHRDL1",0.595353207330252,2.60348302948332e-44
"117","CD36","SFRP1",0.594739306571398,3.35383344430376e-44
"118","CD36","SORCS1",0.501432223010312,6.7182060839413e-30
"119","CD36","ASPA",0.648227153189286,9.44660444448093e-55
"120","CD36","ZBTB16",0.544925591098736,5.21425078773267e-36
"121","CD36","SMOC2",0.50538528625142,2.03049848624485e-30
"122","CD36","GHR",0.688972256975236,2.46483558062773e-64
"123","CD36","BCHE",0.516744948740735,5.96993102337807e-32
"124","CD36","ANGPTL1",0.600049273948343,3.6840184720942e-45
"125","CD36","CASQ2",0.539142423486921,3.81545932065714e-35
"126","CD36","PLP1",0.545510459123096,4.25441498177154e-36
"127","CD36","COL21A1",0.504869202597044,2.37591044987086e-30
"128","CD36","FGL2",0.62410022669197,9.72745116064713e-50
"129","CD36","KCNA5",0.504138551313485,2.96636889783039e-30
"130","CD36","LYVE1",0.630942923129469,4.08590650506318e-51
"131","CD36","GSTM5",0.558398888422634,4.33541157150692e-38
"132","CD36","RERG",0.548317481159075,1.59358939929341e-36
"133","CD36","ADGRB3",0.538125727470827,5.39236616005206e-35
"134","CD36","SCN7A",0.524695387279216,4.66871268914334e-33
"135","CD36","FXYD6",0.552952617955842,3.0852472659422e-37
"136","CD36","HDC",0.500975921398598,7.7055070775612e-30
"137","CD36","DPT",0.547595834637254,2.05304758344779e-36
"138","CD36","NCAM1",0.541623161360838,1.63239807797352e-35
"139","CD36","TAGLN",0.506385663678105,1.49630081109161e-30
"140","CD36","GFRA1",0.564894249537514,3.97939325717687e-39
"141","CD36","C16orf89",0.54005881164146,2.79059971290684e-35
"142","CD36","LGI4",0.564037232260231,5.46996780463442e-39
"143","CD36","ABI3BP",0.614774557909168,6.45835589512637e-48
"144","CD36","PGM5",0.529890111004839,8.51316114418434e-34
"145","CD36","KCNB1",0.511655969286678,2.94606249326925e-31
"146","CD36","S100B",0.507904318347236,9.39521178130726e-31
"147","CD36","CADM3",0.572318351739523,2.43135580047196e-40
"148","CD36","C1QTNF7",0.577228035972324,3.68054165073911e-41
"149","CD36","LMOD1",0.506357808628841,1.50909499221799e-30
"150","CD36","CLEC3B",0.544945883640877,5.17761034848044e-36
"151","CD36","GRIK3",0.520190319121066,1.99492193515928e-32
"152","CD36","PI16",0.570460215922599,4.9269859537591e-40
"153","CD36","BMPER",0.506242159712929,1.56338144978185e-30
"154","CD36","MAMDC2",0.550027378197306,8.72198499548779e-37
"155","CD36","VEGFD",0.53950240976086,3.37466470830904e-35
"156","CD36","TMEM100",0.640851731383429,3.59258091215845e-53
"157","CD36","SCARA5",0.538369606677267,4.96351151899567e-35
"158","CD36","FAM107A",0.656200806310256,1.6477805661975e-56
"159","CD36","TNXB",0.570361279288523,5.11515398652689e-40
"160","CD36","GFRA2",0.673938125480884,1.27950791382589e-60
"161","CD36","NEGR1",0.567107995885678,1.74198908108389e-39
"162","CD36","RCAN2",0.639323665163091,7.54019533127356e-53
"163","CD36","P2RY14",0.612876081643853,1.49153735601717e-47
"164","CD36","GNG7",0.504976915883834,2.29932167879698e-30
"165","CD36","SERTM1",0.501602491402348,6.38278351806476e-30
"166","CD36","MAB21L1",0.502042037711192,5.59154301513656e-30
"167","CD36","NAP1L2",0.540386970627545,2.49429837044652e-35
"168","CD36","ADH1B",0.669923274379024,1.15416584384269e-59
"169","CD36","PLN",0.551691420665727,4.83528389512909e-37
"170","CD36","CCDC69",0.579874202799161,1.31285436493876e-41
"171","CD36","TNXB.1",0.570361279288523,5.11515398652689e-40
"172","CD36","GPX3",0.611155341904798,3.16948498447032e-47
"173","CD36","TNXB.2",0.570361279288523,5.11515398652689e-40
"174","CD36","TNXB.3",0.570361279288523,5.11515398652689e-40
"175","CD36","TNXB.4",0.570361279288523,5.11515398652689e-40
"176","CD36","TNXB.5",0.570361279288523,5.11515398652689e-40
"177","CD36","TNXB.6",0.570361279288523,5.11515398652689e-40
"178","CD36","TNXB.7",0.570361279288523,5.11515398652689e-40
